,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SMPD3,9.61858031860813,-1.2763272319035626,0.336400349253688,-3.7940722556772735,0.00014819651725900024,0.0008538269845596411
OR52A1,11.122842276165885,1.530310123849128,0.40342637980374535,3.7932822454336703,0.00014866900728885115,0.0008562354584624932
HRH2,11.80264607602027,1.8242443980529728,0.48094831472987315,3.793015470025231,0.00014882888064458004,0.0008568423619094588
NMI,26.600668463171758,1.0738939638897256,0.2832253850754545,3.7916585888077363,0.00014964454178808216,0.0008612229613960526
SERPINB9,54.619484967971665,1.2047284389067554,0.31793776040286603,3.789195839400193,0.00015113573474661367,0.0008694867023128454
ATP2A3,27.364865765885938,-1.295271004753441,0.34184936102158564,-3.789011045340678,0.00015124818978804657,0.0008694973630849932
RPS6KA1,24.10099583369896,-1.156008444250025,0.3050912660175536,-3.789057809945675,0.00015121972409544137,0.0008694973630849932
RND2,3.1087030617349045,-1.5377155557986455,0.40597095100013897,-3.787747748971623,0.0001520190718046859,0.0008736096001407443
LDLRAP1,13.929781189272624,-1.0768901659872814,0.28432872636773227,-3.78748281872336,0.00015218120460807195,0.0008739158748687735
ACVR1B,10.481671317428596,-1.0991921627202088,0.29021736024324885,-3.787479018480868,0.00015218353147559,0.0008739158748687735
SPRYD3,9.844315540518581,-1.1617954684995822,0.30680777037245577,-3.786721135156375,0.00015264824920979364,0.0008762644842371614
PPP1R1C,3.9442430441016785,1.8248453153151771,0.48191799257574874,3.7866303882155727,0.00015270398274484128,0.0008762644966047953
ANKS1A,17.399506874252506,-1.3791499630891724,0.3642386635674525,-3.7863909052965505,0.00015285115660560556,0.0008767890314884846
TMEM54,6.138630417752032,-1.3683153642215224,0.36138969428012985,-3.786260056328219,0.00015293162603531298,0.0008769306915219642
SNRPD3,24.194878732795516,-0.980498805474644,0.25899222511655484,-3.785823319728567,0.0001532004988519377,0.0008781521849978186
C16orf89,1.5293350177030982,-2.049084766158717,0.5413858292397462,-3.784888069634538,0.0001537777742919173,0.000881139921717134
ADK,7.503377801226369,-1.2797960378967632,0.3381589396653082,-3.784599156726235,0.0001539565169579001,0.0008818427381162343
CC2D2A,66.4854423985113,-0.9248084823231588,0.2443834992489885,-3.7842509218714637,0.00015417222043574664,0.0008827566722182245
DBNDD2,6.0187654380655395,-1.470204361741673,0.388548146308432,-3.7838408848683978,0.00015442657004302427,0.0008838911397111288
CNOT6L,30.593715189022348,0.9742888374338649,0.25755268961409394,3.7828719198921896,0.00015502919803669877,0.0008868105821631298
ATRN,21.51098199270644,-1.0395799788216453,0.2748147245748867,-3.782839440025569,0.00015504943651761392,0.0008868105821631298
COPS2,25.799588256868475,-0.8974013361666925,0.23726580535969166,-3.782261564435063,0.00015540993168982375,0.0008885492203487632
RESF1,267.4813432982357,0.8998673010855301,0.23797820312519147,3.781301351418909,0.00015601068482373675,0.0008916597591725237
TOLLIP,11.076770061562552,-1.2189558774243774,0.3224912524669612,-3.7798106711414063,0.00015694765470384837,0.0008963632309875074
SEMA4B,15.45325480991734,-1.1934046146583286,0.31572596270625836,-3.779874814313688,0.00015690722858830415,0.0008963632309875074
CYP2G1P,2.2100279948329673,-2.0099697513977506,0.5317949704183804,-3.779595263596499,0.00015708348665695592,0.0008968132391820327
NT5C3B,4.4362683327991475,-1.3499774435238592,0.3571884807027594,-3.7794540318540295,0.0001571726047840863,0.0008969963212414479
MLST8,7.8728646999952,-1.3249349448901093,0.35058973865897636,-3.779160650731117,0.00015735788224839357,0.0008977278601565646
CEACAM6,87.17067332224585,0.8341678267635783,0.22076344225961186,3.778559612159967,0.00015773809512234204,0.0008995705729447167
BRD3OS,19.356330580925263,-1.097243427327304,0.2904390737447581,-3.7778781387093137,0.0001581702363890347,0.000901707986491948
RHOT2,6.641875702367383,-1.5131287429481044,0.4007810819880099,-3.7754495183317376,0.00015971936982235731,0.0009102093699590156
GFI1B,4.598393346411051,2.540971354097198,0.6730747291822985,3.7751697455409743,0.0001598987415553847,0.0009109014179258383
ZNF581,2.82997737119532,-2.0287339120329317,0.5376694866904838,-3.7731988930976805,0.00016116770273033262,0.0009177978232629555
DNAJC8,11.04306021437747,-0.9479856441048474,0.25126828620635777,-3.7728026024195525,0.0001614240017143461,0.0009189245398097985
DRC1,38.2042361039922,-1.0866165171212376,0.28803736274050823,-3.772484606797925,0.00016162994106530315,0.0009194311010744433
RAB1B,33.256704939094895,-0.9997106329999093,0.2649972153684734,-3.7725325966532566,0.00016159884619094833,0.0009194311010744433
NOL12,3.413095163943453,-1.5431007481629166,0.4090631594571918,-3.772279934009558,0.00016176262136886806,0.0009198530545326266
REL,217.88181712493775,0.8701850543901968,0.23069658250326056,3.7719893591310485,0.00016195116423307787,0.0009203175212195435
ICA1L,26.758406791145767,-1.0919945670062197,0.2895021732020216,-3.7719736433349658,0.00016196136750076175,0.0009203175212195435
FASTK,7.234452487914497,-1.3521996414717548,0.3585222229504236,-3.7715922609872274,0.00016220916034625552,0.0009213925679639362
CACYBP,19.388681399288938,-1.0598728391763597,0.28122685411772425,-3.7687469160846456,0.00016406913583977961,0.0009316211711119013
RALBP1,35.66870620012398,-0.8565759969357775,0.22729632768426766,-3.768543054182681,0.0001642031659195509,0.0009320456237375808
CIZ1,25.856047262002296,-0.9736196184660723,0.2583649438790653,-3.768389023093633,0.00016430450278374776,0.0009322842646224707
RAB11FIP4,22.775837467302214,-1.024149249728651,0.271795859016098,-3.768082609632373,0.00016450626679728148,0.0009330923639443206
KRR1,29.263617214739988,-0.9595937289812886,0.2547564694695967,-3.766709952368095,0.00016541298466632456,0.0009378969916727808
RETREG1,6.931441507717062,-1.5088060391469844,0.40061636785392524,-3.7662116683588245,0.00016574329108297984,0.0009394310618953467
PGAP3,2.252053860870394,-1.9582771663953307,0.5201135058864172,-3.7650957805025365,0.0001664852517814221,0.0009432964373907386
FAM163A,2.9959548873193698,2.5149532619700223,0.6680128830146181,3.764827484494768,0.0001666641088158466,0.0009439696624321167
TMEM126A,2.0039894186202796,-1.683253317186235,0.44711615559073775,-3.7646890995524216,0.00016675643249714294,0.0009441524624244071
STX5,11.852588304744721,-1.2238810226585162,0.3251713413597873,-3.7638034690896927,0.00016734842211117343,0.0009471631536551404
PLEKHF1,3.6482511240345032,-1.8153984007542148,0.4824304005196291,-3.7630265397844678,0.0001678693790417804,0.0009494281462855803
ZFP62,14.326754049247333,-1.0803440399536646,0.28709154420589045,-3.7630646452578396,0.00016784379251817263,0.0009494281462855803
ZSCAN18,10.538668359024966,-1.3242936346184062,0.3519698870188417,-3.7625197025662422,0.00016821005207482125,0.0009510128186883907
ABHD8,1.7816206126662777,-1.9482136377820887,0.5180229178793047,-3.760863796833034,0.0001693276158873921,0.0009569870972672415
CLEC4A,6.247346347956206,1.7437634775933366,0.46370437357552696,3.7605068594620814,0.00016956942467072797,0.000958009365468148
FAHD1,3.7994465825213672,-1.403532364821174,0.3734294729034711,-3.75849381653916,0.0001709392623047889,0.0009654015880812485
INTS1,25.195565992506197,-1.1718379277066078,0.31181548001061044,-3.75811338060167,0.00017119930838192777,0.0009665230612887075
AL049697.1,3.9395700765799946,-2.0899465695061568,0.5562894420035568,-3.756940922658737,0.00017200308159833998,0.0009707122943182697
CNPPD1,6.409137556816103,-1.5587196502117673,0.41492456492925706,-3.7566338124076184,0.0001722142054894297,0.0009715550602476869
CDHR4,29.006932327173388,-1.4580455098536231,0.38823545032285794,-3.75557025676328,0.00017294723521341868,0.0009753405234076693
LRRTM4,8.163343671783775,1.8835878476490349,0.5016465043367394,3.754811069877688,0.0001734722800989517,0.0009779507565420645
UBXN4,67.63037450254242,-0.8074299700538096,0.2151098299011161,-3.753570770917244,0.00017433328290105877,0.000982452403961773
ZFYVE26,57.75467721376473,0.9690254238180472,0.2582702863062946,3.751981839168426,0.0001754421759218576,0.0009883473063487522
RSPH4A,68.40929188724374,-0.8767620039132956,0.23372746320568452,-3.75121516268599,0.00017597959785393977,0.000991019776883057
NIPSNAP2,29.15634953832085,-0.8831301106966285,0.2355069072217321,-3.749911716454043,0.00017689683750239077,0.0009958284912460042
ATP6V0E1,20.73637315499118,-0.9207277659780277,0.2455571190026702,-3.74954621441057,0.00017715484850041338,0.000996924009653543
IQCD,13.99179265843759,-1.1914386714633638,0.3178021208846172,-3.7489953438540256,0.0001775443813738265,0.0009987586076353038
PDIA4,2.815612157618047,-2.2467087349566994,0.5995407242180519,-3.7473830287124508,0.0001786891188976335,0.0010045576130335559
IGKC,68.55215427677551,-2.527201907211265,0.6743946522768891,-3.747363503964532,0.00017870302382845868,0.0010045576130335559
TRIM72,11.35593141367894,1.265126600319015,0.33761804424993386,3.7472126323392225,0.00017881050431575396,0.0010048025587407433
SNRPF,6.200202865225162,-1.2899541170558417,0.34440962818191817,-3.745406665502639,0.00018010179699923186,0.00101169723266128
CALCOCO1,25.551165057635483,-1.0037370847801288,0.2680207715301962,-3.744997371097576,0.00018039566469515997,0.0010129860842864285
GIPC2,4.993956426657931,-1.5668081892401378,0.4183969883522478,-3.7447884015863044,0.00018054587569138274,0.0010134676199555913
ACSS1,17.061345438558863,-1.1713205762155214,0.3128137882911308,-3.7444659412691617,0.00018077789665715802,0.001014407876210027
RAB36,38.2228756863649,-0.9715898111208203,0.25948273435946745,-3.7443331769999553,0.00018087350643087216,0.0010145822838432406
JMJD7,1.5232454170601277,-2.2282345605343012,0.5952041391426246,-3.7436476227198496,0.00018136796323925668,0.0010166757563295364
DNAH9,138.21147244551432,-1.0112999497440516,0.2701383979655306,-3.7436364373238513,0.00018137604124558607,0.0010166757563295364
HYAL2,2.1403749665629643,-2.0456171270180192,0.546528561084181,-3.7429281334538262,0.00018188826229082654,0.0010191835880251838
ACTB,886.7608362553426,-0.8367815945588729,0.22360345350729607,-3.742257024360177,0.00018237483983070155,0.0010215459945344212
DMAP1,9.668422543138112,-1.3080958690134028,0.3495926763480745,-3.7417713742692587,0.00018272771603777157,0.0010231580766602146
CPT1A,12.828188563072143,-1.1402355538451279,0.30475567106842677,-3.7414744403201308,0.00018294378609723434,0.0010240032569621986
PBXIP1,9.435911413109151,-1.3248661077640536,0.35418734354177417,-3.740580040257124,0.00018359606688548257,0.0010272885977368122
DDX42,45.986571439456974,-0.8282785694881561,0.22146731394083916,-3.739958528189019,0.00018405061887916778,0.0010294656281170953
SNRPC,8.455097908982605,-1.2325659024471067,0.32970375434977106,-3.738404207370721,0.0001851920299289037,0.0010354816097340514
FANK1,29.32234245585298,-1.019324222201846,0.27268844328042274,-3.7380543522103378,0.00018544986088460586,0.0010364230112358433
PTS,5.194999565502195,-1.4096016035573482,0.377100794952349,-3.7379969027523994,0.0001854922313564627,0.0010364230112358433
PSKH1,11.479930861646004,-1.3276259561053234,0.35525003657467397,-3.737159238339037,0.0001861110652855818,0.0010395112893375497
MYH9,151.05734405071803,-0.9696649511776347,0.2595168644124013,-3.7364236554458707,0.00018665608517953297,0.0010421852369594448
PKN1,16.775644473925194,-1.2066189472469235,0.32297687215642595,-3.7359298800272214,0.00018702278237748676,0.0010438619834296145
SZRD1,28.895655606177893,-1.0441137508650342,0.27949633161605814,-3.7356975128365004,0.00018719558167782155,0.0010444556886871497
BSPRY,10.561396371838597,-1.1358976111271093,0.3040865604702878,-3.735441676114777,0.0001873860076076787,0.0010451472854258717
PARD3,37.14505298529464,-0.8383055888187961,0.22451163542993494,-3.7339070966787937,0.00018853206210440651,0.001050793907290884
TUBA4B,25.74447655668932,-1.0396182970266532,0.2784210224121156,-3.733979165868525,0.00018847809228980463,0.001050793907290884
RNF175,3.168732794207543,3.086447635216297,0.8266777808560444,3.733555814237813,0.0001887953318821129,0.0010518883781652946
HK1,42.83202686453806,-0.8398901936851404,0.22504854024024457,-3.7320401758151287,0.0001899351987576759,0.0010575126412282264
LCA5,24.89403150863732,-0.9881077251244531,0.2647638075177226,-3.7320347308357533,0.0001899393054015462,0.0010575126412282264
GATAD2A,23.810305650297845,-0.9946462117777771,0.2666091550922963,-3.7307278942969706,0.00019092734841817191,0.0010618856381955843
POLR3E,6.488610048471786,-1.0765901143862455,0.2885692793015595,-3.7307856088907916,0.00019088361112950983,0.0010618856381955843
PRMT6,5.598410591825657,-1.446091812203975,0.3876094915548662,-3.7307956686073065,0.00019087598863624602,0.0010618856381955843
MRFAP1L1,20.839284582221197,-0.9962523403804519,0.2671298175633553,-3.7294688757243293,0.00019188380518082412,0.001066827817842326
CCDC39,10.014442429941106,-2.055448302569588,0.5512740428894807,-3.7285417825879095,0.00019259098010117123,0.0010692471681252526
LILRB2,20.59805635044387,1.5192019135160983,0.40744466031292437,3.7286092112468125,0.00019253946389482507,0.0010692471681252526
PPWD1,16.33002495859293,-1.1179776138237483,0.2998231061167292,-3.728790713643296,0.00019240085848797454,0.0010692471681252526
ANOS1,8.1034196331259,-1.505122053935666,0.4036580771867676,-3.7287054043991414,0.00019246599372690107,0.0010692471681252526
FBXO2,1.4221475734264173,-2.463705666947826,0.6612380582477962,-3.7258981636301436,0.00019462097262925595,0.0010801360934167988
TECR,17.31331843656862,-1.0836731284479393,0.2909109866350564,-3.7251021041958494,0.000195236181902594,0.0010831681326938904
SYNGR1,3.3095115305676868,-1.945443006530881,0.5224364814151535,-3.723788586243343,0.00019625528944373016,0.001088152404028624
SLC36A1,12.653973752011895,1.2910195389763268,0.34669729467560045,3.723765829163203,0.00019627298974910496,0.001088152404028624
PPIL6,45.20743061575104,-0.9703576256406984,0.26064128651504653,-3.7229620779387944,0.00019689910502829447,0.0010912388538455672
GLRX5,6.893943482598073,-1.2690360029254903,0.340915395286343,-3.722436770154063,0.00019730932885138702,0.0010931270533933609
UBL7,7.90498656275779,-1.3401290854066235,0.3600834833083726,-3.7217177336038705,0.00019787214153406475,0.0010958589930750618
ATF3,23.719013569020152,-1.189327666583547,0.3196321952165119,-3.720925752732519,0.0001984937955809104,0.0010989147703938924
BLOC1S4,2.8406155989787707,-1.709018321498157,0.45935964727650996,-3.720436332687749,0.00019887887571446946,0.0011006591210343552
VTCN1,5.591297025000519,-1.3203584976543954,0.35495421155519147,-3.7197994971503365,0.00019938099460835605,0.0011030497460334913
SLC35C1,6.626209016958848,-1.2405924875273453,0.33352069782409505,-3.7196866509965645,0.00019947009333870242,0.0011031545119818567
IMP4,9.585323331145913,-1.1686185614875444,0.3142093334175417,-3.7192356725272964,0.00019982654119608375,0.001104737238827716
ANKUB1,46.15424790053278,-1.0325058940804606,0.27763901742363173,-3.718878937339796,0.0002001089241410199,0.0011059095304988597
POLR3A,19.654715679550673,-1.093471326348272,0.29404507347684433,-3.7187201044345386,0.0002002347730107991,0.0011062162108393513
DZIP1L,14.738212551147749,-1.3065693772118225,0.3513907627296719,-3.7182803755629124,0.00020058357358853298,0.0011077539611986315
IPO5,53.9661500107037,-0.8083109079688611,0.21740291624806304,-3.718031578962606,0.00020078117614448198,0.001108455910294835
CASC4,64.09623044064364,-0.8853692590644685,0.23833452447923198,-3.714817486048346,0.00020335041313551333,0.0011221311537678526
ISG15,39.43260641891913,1.6694249445827547,0.44941456321326956,3.71466588142256,0.000203472360197936,0.0011221311537678526
PEX10,3.2431903206028325,-1.7060251062185403,0.45925675298134067,-3.714752358334631,0.0002034027918652599,0.0011221311537678526
CDKN2C,1.4010810735471095,-2.1038763866859025,0.5664197023752662,-3.7143418173191223,0.00020373325986216742,0.001123176032543078
CHTOP,14.214227882862687,-1.0813759143563346,0.29117792813107674,-3.7137976813597704,0.00020417204338343378,0.0011252005040721098
HEPACAM2,4.198133037064243,-1.6238263484196247,0.4372840898237834,-3.713435695943096,0.0002044644348275742,0.0011264170668514187
